upcoming id	semantic type	Flickr photo ids
6610616	Education	5151069468,5027230756,5151069734,5026609957,5151068798,5151072590,5151071152,5150460137,5026595081,5027234002,5026620299,5026627771,5150458653,5026643719,5027207830,5150459391,5027223920,5027263998,5150457593,5027221026,5026649727,5026602491,5151071952,5027301331,5027240148,5026611421,5027238038,5150460895,5026616613,5150459017,5026613197,5027214218,5026645477,5026653945,5027208856
169758	Social	466594911,466594915,466594907,466594905,466594903,466594919,466590240
445969	Commercial	2368115457
10239349	Education,Conferences	8176698257
84536	Music	232166274,232164811,232164739,232165889,232164667,232165437,232164926,232165006,232166155,232166029,232165291,232166438,232164013,232166780,232164229,232164564,232164096,232163917,232165655,232164506,232165123,232166694,232165526,232165784,232166587,232163775,232165191,232168145
120365	Festivals	278004008,278003567,278003802,278004334
4127662	Music	3931249273,3931250933,3932034702,3932034580,3932032928,3932033020,3931249191,3931249037,3931248833,3931250989,3931252511,3932034764,3932031104,3932033396,3932033304,3932031306
10963438	Social,Education,Family	8460785895
261606	Social	155388242
4548872	Sports	3678797392,3693879669,3769269165,3795890925,3769282631,3843170929,3796729456,3843385525,3796572822,3795762315,3844385566,3850526957,3746019041,3796723840,3623489262,3623541408,3690440632,3647774482,3850507331,3660913286,3795728215,3623478264,3622684057,3850519367,3674593117,3843220163,3849991715,3850781910,3796578800,3694663206,3843405747,3796686924,3844291984,3796719352,3622664011,3844363132,3669051732,3845664435,3850240777,3796646954,3844123824,3703692525,3795641209,3851265980,3704506822,3747002898,3851227858,3850484175,3305085398,3796473880,3845629865,3796636674,3623552364,3846397292,3668229305,3850229159,3796666316,3693874637,3669047128,3796552138,3674570771,3844230652,3796747048,3796504772,3623566178,3843335531,3851042096,3843497961,3795936961,3843396837,3660121019,3746764220,3622737271,3844002062,3850603341,3647173718,3843478273,3796701956,3843945128,3844155748,3843377047,3746751458,3674599281,3796536126,3850234365,3843420917,3851018400,3746797878,3647781286,3846363892,3795750879,3844328152,3746044843,3844086806,3844179136,3851220162,3850598717,3747007602,3795791605,3843515025,3795665207,3796467774,3622730209,3850651758,3844265342,3692272292,3843593163,3660099127,3843548903,3843563265,3647167878,3850437043,3849972721,3849937805,3843571731,3844218104,3844234038,3795812019,3645444782,3844288272,3849942953,3644513537,3851246808,3304264027,3846415696,3305113706,3644529483,3660111013,3796562568,3851350180,3746037905,3623537390,3850669714,3694668548,3674589255,3304292355,3694674724,3623532468,3844051958,3305066722,3795857093,3846369318,3795689711,3795671089,3304253579,3746742918,3703671107,3795838381,3795803707,3703675831,3850323349,3850495149,3677958115,3843375659,3843354611,3795771295,3745968995,3745957369,3770075756,3675384536,3678791484,3850390619,3846380354,3647123116,3844307020,3746032863,3745980043,3850775196,3796622940,3850675098,3623499298,3844185344,3622675289,3843409951,3796738720,3795740159,3704503402,3851092964,3849861453,3304278747,3796494208,3795923859,3843233529,3796705756,3674585933,3646961155,3622706747,3844247922,3304271319,3843197723,3851061370,3843188577,3843453053,3843577599,3843368839,3851087492,3846374812,3660905158,3846385838,3704473074,3844218544,3746787144,3844329602,3747013028,3851311204,3846437162,3795875995,3843278239,3703689055,3849926337,3843585079,3622726693,3745984865,3843553729,3849961265,3674565479,3850338057,3795871545,3843508749,3623568840,3647179540,3622654883,3850410189,3843567673,3305129700,3843489057,3745989713,3645444778,3844202360,3796671110,3704487784,3796647786,3795700871,3796734160,3796699330,3746988076,3622744141,3796679558,3746012669,3796682724,3843423117,3844015704,3305073664,3675412108,3843464825,3843542887,3660883304,3646988109,3843491391,3795659511,3746204331,3660103361,3845658519,3844312862,3746792270,3795680515,3646323441,3849896471,3796610276,3644520821,3623522926,3843472023,3746998556,3844205334,3846391736,3669056770,3795771265,3675405654,3844323022,3843309783,3844175788,3623559574,3796637630,3843589371,3769219421,3795695463,3769262401,3691302176,3844092594,3770444636,3795633891,3677968787,3679013688,3843463813,3844316118,3843178031,3844192068,3844059428,3433084132,3796714638,3674578329,3746815646,3304298119,3851410758,3795833953
467971	Social	2438492346
8807039	Performing Arts	6898660184
143305	Music	431459952,431457594,431450301,431460707,431475069,431470853,431454918,431460941,431459071,431465193,431471656,431475776,431458384,431476733,431479259,431456040,431477350,431477590,431461571,431470179,431472952,431472307,431462732,431469067,431480963,431463964,431452409,431474235,431467454,431454056,431468503,431451221,431466553
9936125	Music,Social	8028071288
2125829	Social	3311036100
9423992	Festivals	7650780750
309925	Media	2045417961,2045405943,2044208337,2045417455,2045354609,2045424933,2045375707,2044247677,2044202781,2045394815,2046191958,2046171814,2045178665,2044215339,2046334452,2044991262,2044260529,2046342270,2045045308,2045353561,2045983670,2046173520,2044987472,2046356730,2045555583,2046190440,2044980386,2046164928,2045383873,2045548463,2046327026,2046187712,2046145602,2045369589,2045054164,2046209810,2046159070,2045164605,2046348808,2045536765,2045373695,2046212692,2046186682,2046160440,2045059154,2044242897,2046182388,2046189858,2045541503,2045367573,2046201802,2044258499,2046189344,2046188822,2044226083,2045958918,2046148432,2046336002,2045961942,2046175080,2045393349,2045041864,2046210508,2046160734,2045948364,2046344060,2044201413,2046152302,2045010904,2046176084,2044979174,2046181764,2046014694,2045360743,2044257597,2045550573,2046342670,2045987160,2046357464,2045363513,2045380775,2045390469,2045362675,2046169104,2045990604,2045036632,2045542323,2045030406,2045542907,2045389449,2046143424,2046004112,2045397509,2045394287,2045536173,2045930362,2045941276,2045560931,2045385099,2044213793,2045038598,2046209204,2045565027,2045004858,2045421403,2046343360,2046203616,2044247019,2045386561,2045415957,2045409745,2046347836,2046205328,2045355639,2045951502,2046344936,2044227097,2045535109,2045937602,2046354422,2045567145,2045559299,2046195422,2046200518,2045154191,2045367161,2044259499,2045534525,2044977384,2045566723,2044221399,2044189771,2045423119,2045059998,2045046314,2045365297,2044183055,2045379709,2046147008,2046151644,2045544287,2045540511,2045364203,2046156010,2045395879,2045408071,2045554047,2045539061,2046197308,2046346548,2046190944,2045387203,2046215732,2045420935,2046007538,2045393777,2046162214,2045366585,2046142958,2044974976,2044241383,2046340840,2045210527,2045547587,2046214450,2045976382,2045358869,2046188360,2044192437,2045997564,2046354218,2046195004,2045537411,2045972810,2045359457,2045414205,2046202870,2045016328,2045403889,2045552999,2045387781,2045554595,2045396389,2046185064,2046355042,2045994196,2045221133,2044178037,2045367927,2046178396,2046349864,2046199200,2045403257,2045965742,2044230971,2044196103,2045048744,2044250647,2046146556,2045538533,2045378123,2045353963,2045410985,2045371089,2045189619,2045047452,2045012218,2045561277,2045390127,2044970054,2046349282,2045539793,2045372785,2045543965,2045533979,2045025736,2045373111,2046336488,2046167482,2045401425,2046179068,2046147478,2046181220,2046198650,2045376407,2045402601,2045547149,2046150146,2044204557,2045357709,2044190943,2045142885,2045567441,2044229769,2045416763,2044981726,2045560283,2045382419,2044206383,2045546401,2046340126,2045564535,2045364623,2045003760,2045009830,2044992646,2046353320,2044209581,2045404609,2046329526
290414	Music	1522471770
2744316	Social	3542381055
9989066	Performing Arts,Education	8054885656
712167	Social	2563534107,2560483959,2562098081,2562098483
9916021	Music	7827439312
2659138	Music	3630831337,3630831325,3630831345,3630847331,3630847339,3630831341,3630831331,3630847333,3630831349
267674	Music	1464286208,1465644680,1463000957,1463427863,1463009867,1465638262,1464810569,1464779743,1463008179,1463862862,1463004309,1463867602,1463427487,1464773351,1465650798,1465655004,1465645442,1465631492,1464783859,1465630504,1462996915,1463854056,1464772393,1465636258,1464803287,1464805131,1465660942,1464793191,1464773989,1465647548,1463430081,1464804165,1465649234,1465662076,1463001695,1464798863,1462999207,1464794919,1465646782,1464278078,1463004909,1464776711,1463002417,1465634406,1465664356,1463009091,1464785693,1464807937,1465657518,1464771341,1465651874,1464800683,1464287854,1464784997,1465656768,1465637162,1465644114,1462997691,1463006399,1463005591,1463003373,1465653042,1464809925,1465633498,1463000083,1463866364
201146	Music	527433340,527433392,527433456,527524799
173809	Education	2101058947,2098900254,2098142071,2100632538,2098876850,1041215631,2098923542,2098136415,2098912650,2098137785,2098110601,2098143599,2098906790,2098119929,2098135011,2098129289,2098105823,2098113307,2098926624,2098108109,2098130769,2098902946,2098905458,2098925046,2098106957,2098879288,2098919482,2098114697,2098101937,2098097125,2098901614,2101841466,2098132287,2098871972,2098874442,2098883034,2098917782,2100631954,2098904214,2098103185,2098094609,2098887988,2098112057,2099854677,2098099471,2098118607,2098896190,2101060279,2098894772
123503	Media	290187083,290186804,290186218,290187189,290186936,290186359,290187290,290186512,290186649,290187459
472048	Social	2440333674
9373619	Music,Social	7599541878
10221497	Music,Social	8169787595
1129549	Music	2998966233
904389	Music	2747839643,2748670484,2747837623,2748673274,2747838209,2747834529,2748670626,2748672596,2747837215,2747835045,2748671900,2675959913,2748670334,2747835515,2747834841,2748669482,2703310660,2748673120,2748669016,2748668654,2747837367,2748670156
289861	Social	1562007099,1562012429,1562887104,1580309043
239652	Performing Arts	1221897746,1221031945,1221060143,1221916964,1221055461,1221037539,1221902312,1221033739,1221895472,1221930624,1221059537,1221899476,1221908458,1221056207,1221921060,1221036879,1221926088,1221914802,1221931888,1221912196,1221051197,1221896738,1221061743,1221060667,1221030499,1221898752,1221892324,1221033113,1221040151,1221928244,1221038245,1221035605,1221920214,1221932568,1221901924,1221893930,1221895100,1221915506,1221901566,1221921744,1221899096,1221902738,1221903542,1221913426,1221906772,1221030053,1221926808,1221897016,1221896124,1221900128,1221912756,1221037931,1221062501,1221041225,1221911696,1221061187,1221892672,1221047393,1221911140,1221898096,1221927566,1221054589,1221046699,1115639199,1221034625,1221931272,1221894310,1221066009,1221909088,1221929774
197411	Commercial	516666393,516688019,516667209,516660044,516675975,516647428,516659070,516650956,516653208,516649612,516683955,516644434,516670675,516641786,516645700,516654904,516668059,516650052,516645024,516642418,516643052,516651280,516652146,516658456,516665491,516682355,516646540,516688845,516683219,516684769,516675253,516653998
294969	Social	1898869594,1898015843,1898863392,1898867064,1904430714,1903586813,1904426782,1898866108,1904428604,1898872122,1898870728,1898868226
4564550	Education	3993408326
300070	Performing Arts	1791714793,1792486350,1791516187,1792470726,1792334620,1792255800,1569292113,1792531914,1792394566,1792575976,1792569460,1791468223,1791676757,1791475983,1792290194,1792511106,1792404632,1792266452,1792561684,1791599659,1792565576,1792295616,1792587532,1791436761,1791430357,1791458805,1792307744,1792454226,1569628579,1792422374,1791620719,1569417501,1791541433,1570488492,1791479007,1792537100,1570325142,1791500967,1791737909,1792493418,1792369146,1792380352,1792551978,1791589621,1791569779,1569249459,1792526078,1792542898,1570493002,1792478180,1791439781,1570277322,1569315805,1791657579,1791511559
311213	Music	1926659110,1926659096,1926659138,1926659124,1926659156
1845214	Social	3323827016,3323826460,3322990647,3323827310,3323827564,3323826778,3323826234,3316548592,3317509484
205377	Music	541997711
9771534	Music,Performing Arts,Festivals	7971478960
168650	Music	433137505,433156417,420583916,433138222,425538109,433138238
396550	Performing Arts	1498177847
283077	Music	1463701589
8884994	Music,Social,Community	7161431659
149547	Social	392405064,391994735,392017529,392397166,392014777,392397577,392015118,392400369,392399667,392398082,392016561,392401556,392404313,392402001,392398899,392400873,392402212,392397874,392401739,392398475,392401281,391994701,392018872,392400641,392014960,392404523,392404111,392019020,392399171,392397362,392405727,392017266,392016243,392405296,392018512,392017117,392016941,391994856,392014397,392404887,391994647,391995295,392398665,392402842,391995258,392018704,391994912,392403528,391994629,392403888,392401035,392019190,392396971,392398285,392404685,392403720,392405552,391994774,391995124,392016743,391994819,392403288,392405921,391995092,391994600,392402415,391994796,392018055,392403057,392399434,392015579,391995028,392399882,392014579,392400130,392402604,391994986
668376	Education	2510835030,2510003585
105189	Performing Arts	239122882,240407405,238986003,238996443,240406459,240409373,240399579,240411540,240412226,239122884,240413233,238986008,239122883,239007044,240408722,238986006
2804681	Social	3477259405,3478052294,2646394912
1908093	Education	3988621865,3996494208,3996488058,3996491982,3995704507,3995732151,3995731449,3995725415,3996461418,3995701211,3989402126,3989375254,3995724367,3988648539,3995725001,3989402440,3996488754,3995705917,3995704037,3996482846,3988618147,3995697421,3996456232,3995706427,3988619207,3996455994,3995730231,3995729885,3988617539,3995726171,3988650617,3988616777,3995705227,3996463652,3995710727,3996464212,3988588755,2843993467,3995700029,3988644413,3996483550,3995708153,3995698051,3988649045,3995701897,3996493538,3988645867,3989404582,3996487812,3996484198,3989376802,3995709957,3989399940,3996483110,3995706993,3995722503,3995702187,3996456414,3988616475,3996456798,3995707677,3996484876,3996469454,3996472124,3988619639,3988617179,3989373068,3996489008,3995728601,3996490310,3989371402,3996470010,3988643633,3989401422,3996460132,3989374774,3989398660,3996459520,3989375882
